price,log_price,model_year,age,mileage,log_mileage,brand,brand_group,fuel_type,transmission,accident,clean_title,row_id,z_age,z_log_mileage,y,brand_id
83000,11.326595886778735,2022,2,31112,10.345381017257845,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3332,-1.0776727611502492,-0.2801962105743522,1.0740750455030668,17
10500,9.259130536145614,2011,13,63500,11.05881093278828,MINI,MINI,Gasoline,Manual,None reported,Yes,3334,0.7383917919423404,0.3518831514819714,-0.9933903051300543,25
7500,8.922658299524402,2001,23,64776,11.078705881063264,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3336,2.3893595674810584,0.369509530668,-1.3298625417512664,7
14000,9.546812608597396,2013,11,135000,11.813037464800539,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,3338,0.4081982368345969,1.02010719819273,-0.7057082326782727,4
7500,8.922658299524402,2013,11,208864,12.249443389227986,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,3339,0.4081982368345969,1.4067508926958006,-1.3298625417512664,35
21500,9.975808214115753,2016,8,49872,10.817235053137502,INFINITI,INFINITI,Gasoline,Automatic,Accident/damage reported,Yes,3340,-0.08709209582701846,0.13785353963939792,-0.27671262715991496,15
9250,9.132378830506472,2009,15,90367,11.41164550141286,MINI,MINI,Gasoline,Manual,None reported,Yes,3341,1.068585347050084,0.6644849140276696,-1.1201420107691966,25
82499,11.320541451037188,2014,10,36670,10.509741530941705,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3342,0.2431014592807251,-0.13457729780518043,1.0680206097615201,29
84620,11.34592592427406,2023,1,3752,8.23031079913502,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3343,-1.2427695387041209,-2.154090485362962,1.093405082998391,17
44950,10.713306039899766,2021,3,30761,10.334035441011755,Lexus,Lexus,Gasoline,Automatic,None reported,Unknown,3344,-0.9125759835963774,-0.2902480803371413,0.46078519862409806,20
46599,10.749334360656016,2022,2,13438,9.505916206547065,RAM,RAM,Gasoline,Automatic,None reported,Unknown,3345,-1.0776727611502492,-1.0239390372657375,0.496813519380348,30
49895,10.817676076318413,2020,4,9100,9.116139576577355,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3346,-0.7474792060425056,-1.369270454203226,0.5651552350427451,17
10000,9.210340371976184,2017,7,100600,11.518917476956224,Chrysler,Chrysler,Unknown/Other,Automatic,None reported,Yes,3347,-0.25218887338089024,0.7595249458401268,-1.0421804692994847,8
4500,8.411832675758411,2011,13,223824,12.318619775502357,Ford,Ford,Hybrid,Automatic,Accident/damage reported,Yes,3348,0.7383917919423404,1.468039275974706,-1.840688165517257,10
21990,9.998343083548807,2016,8,96000,11.472113887062386,Audi,Audi,Gasoline,Automatic,None reported,Yes,3349,-0.08709209582701846,0.7180582472926638,-0.25417775772686113,2
10500,9.259130536145614,2004,20,185000,12.128116509451258,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3350,1.894069234819443,1.299258600740899,-0.9933903051300543,7
79999,11.289769413577893,2021,3,6900,8.839421607620602,Porsche,Porsche,Unknown/Other,Automatic,None reported,Yes,3351,-0.9125759835963774,-1.6144349945178298,1.0372485723022251,29
18500,9.825526011066415,2017,7,96400,11.476271853988816,Honda,Honda,Hybrid,CVT,Accident/damage reported,Yes,3352,-0.25218887338089024,0.7217420920896049,-0.426994830209253,13
36500,10.505067539570582,2018,6,67865,11.125290451759437,RAM,RAM,Gasoline,Automatic,None reported,Yes,3353,-0.417285650934762,0.4107821842059608,0.25254669829491405,30
44850,10.711078867486941,2015,9,64300,11.071330462204312,Land,Land,E85 Flex Fuel,Automatic,None reported,Yes,3354,0.07800468172685332,0.3629751115950364,0.4585580262112732,19
33500,10.419300717813158,2018,6,76500,11.245059091624615,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3355,-0.417285650934762,0.5168939182843532,0.1667798765374897,7
53000,10.87804719253426,2017,7,96343,11.475680398940316,GMC,GMC,Diesel,Automatic,Accident/damage reported,Yes,3356,-0.25218887338089024,0.7212180791184597,0.6255263512585909,12
24000,10.085809109330082,2018,6,74600,11.219909190927746,Subaru,Subaru,Gasoline,Automatic,None reported,Yes,3357,-0.417285650934762,0.4946117952023156,-0.1667117319455862,31
9995,9.209840246934501,2014,10,157530,11.967377543277074,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Yes,3358,0.2431014592807251,1.1568482798596502,-1.0426805943411672,31
95999,11.472093053729052,2022,2,15000,9.61587214452889,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3359,-1.0776727611502492,-0.9265210882550311,1.219572212453384,32
30000,10.308952660644293,2012,12,80000,11.289794413577894,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3360,0.5732950143884686,0.5565281880928874,0.0564318193686244,17
67000,11.112447898373103,2013,11,64000,11.06665398721974,Porsche,Porsche,Gasoline,Automatic,Accident/damage reported,Yes,3363,0.4081982368345969,0.3588318828621577,0.8599270570974351,29
46900,10.75577295443437,2019,5,34068,10.436143158888768,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3364,-0.5823824284886338,-0.19978343935170703,0.5032521131587018,24
33295,10.413162514544723,2021,3,20104,9.908723819331374,Buick,Buick,Gasoline,Automatic,None reported,Yes,3365,-0.9125759835963774,-0.6670625265143806,0.16064167326905476,5
59950,11.00126616045566,2022,2,8400,9.036106025364846,Nissan,Nissan,Gasoline,Automatic,None reported,Yes,3366,-1.0776727611502492,-1.4401779882052066,0.7487453191799922,27
72500,11.191341840842766,2021,3,24670,10.113383743764707,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3367,-0.9125759835963774,-0.48573943974959816,0.9388209995670973,7
35000,10.46310334047155,2018,6,52500,10.868587496017359,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,3369,-0.417285650934762,0.18335039732499214,0.21058249919588157,10
12000,9.392661928770137,2004,20,92500,11.434974734252892,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3370,1.894069234819443,0.6851539752624054,-0.8598589125055316,29
10000,9.210340371976184,2008,16,62930,11.0497941670669,Mitsubishi,Mitsubishi,Gasoline,Automatic,Accident/damage reported,Yes,3371,1.2336821246039558,0.3438945440505827,-1.0421804692994847,26
7500,8.922658299524402,2010,14,172024,12.05539509407068,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,3373,0.9034885694962123,1.2348294187834634,-1.3298625417512664,9
22500,10.021270588192511,2012,12,57237,10.954973292458972,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3374,0.5732950143884686,0.25988584659185543,-0.23125025308315728,17
28300,10.25061708363133,2020,4,44600,10.70551155928146,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3375,-0.7474792060425056,0.03886958454308554,-0.0019037576443388105,31
21000,9.95227771670556,2013,11,181830,12.11083296324084,Jeep,Jeep,Gasoline,Manual,None reported,Yes,3376,0.4081982368345969,1.2839458522495077,-0.30024312457010893,17
36791,10.513008529028681,2021,3,39948,10.595358919592021,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3377,-0.9125759835963774,-0.05872263679228424,0.2604876877530131,31
40000,10.596634733096073,2017,7,156453,11.960517316044081,Ford,Ford,Diesel,Automatic,None reported,Yes,3378,-0.25218887338089024,1.1507703064545574,0.3441138918204043,10
36000,10.491274217438248,2014,10,156193,11.958854103358018,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3379,0.2431014592807251,1.1492967455753655,0.2387533761625793,29
29000,10.275051108968611,2020,4,27989,10.2396025825095,BMW,BMW,Gasoline,Automatic,None reported,Yes,3380,-0.7474792060425056,-0.3739130061552321,0.022530267692943085,4
24999,10.126591103050316,2014,10,146700,11.896151780740423,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3381,0.2431014592807251,1.0937442053512678,-0.12592973822535214,33
42900,10.666627104916108,2019,5,88450,11.39020400534652,GMC,GMC,Gasoline,Automatic,Accident/damage reported,Yes,3382,-0.5823824284886338,0.64548833586334,0.41410626364043956,12
27671,10.228140212351999,2020,4,14065,9.551515816867964,Toyota,Toyota,Gasoline,CVT,Accident/damage reported,Yes,3383,-0.7474792060425056,-0.9835390316390865,-0.024380628923669434,33
30427,10.323085651110205,2020,4,36844,10.5144752032011,Subaru,Subaru,Gasoline,CVT,Accident/damage reported,Unknown,3384,-0.7474792060425056,-0.13038339385362366,0.07056480983453639,31
44900,10.712193073730345,2020,4,49000,10.799595985047786,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3385,-0.7474792060425056,0.1222258085018183,0.45967223245467714,7
17900,9.792555991828847,2013,11,58000,10.968215530759236,BMW,BMW,Gasoline,Automatic,None reported,Yes,3386,0.4081982368345969,0.27161810697906674,-0.4599648494468216,4
52000,10.858998997563564,2021,3,22800,10.034559673629849,Audi,Audi,Hybrid,Automatic,None reported,Yes,3387,-0.9125759835963774,-0.5555754066482963,0.6064781562878956,2
14750,9.598998361767967,2014,10,78007,11.264566664514955,Subaru,Subaru,Gasoline,Automatic,None reported,Yes,3388,0.2431014592807251,0.534177093491025,-0.6535224795077017,31
69900,11.154820928221902,2020,4,36500,10.505094936455558,Ford,Ford,Diesel,Automatic,None reported,Yes,3389,-0.7474792060425056,-0.13869405323497533,0.9023000869462336,10
3990,8.29154650988391,2004,20,156350,11.959858758772153,Honda,Honda,Gasoline,Automatic,Accident/damage reported,Yes,3390,1.894069234819443,1.1501868427515975,-1.9609743313917587,13
59000,10.985292722887856,2021,3,17710,9.781941194456632,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3391,-0.9125759835963774,-0.7793884591759958,0.7327718816121873,20
7850,8.968268810776454,2013,11,149000,11.91170829631447,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3392,0.4081982368345969,1.1075268520076706,-1.2842520304992142,10
16000,9.680344001221918,2015,9,90000,11.407576060361786,Subaru,Subaru,Gasoline,CVT,None reported,Yes,3393,0.07800468172685332,0.6608795007312894,-0.5721768400537499,31
64500,11.074420502783864,2022,2,9990,9.209439966733019,Ford,Ford,Gasoline,Automatic,None reported,Yes,3394,-1.0776727611502492,-1.2866088643183227,0.8218996615081959,10
29500,10.292145542327912,2019,5,28663,10.26339725898479,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Unknown,3395,-0.5823824284886338,-0.3528315746096318,0.039624701052243694,24
17900,9.792555991828847,2015,9,124250,11.730058992216227,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3396,0.07800468172685332,0.9465905445260497,-0.4599648494468216,20
61000,11.018629143155449,2017,7,50780,10.835277547857206,Ford,Ford,Diesel,Automatic,None reported,Yes,3397,-0.25218887338089024,0.15383869572001505,0.7661083018797807,10
43000,10.668955394675699,2006,18,65000,11.082157933374816,Porsche,Porsche,Gasoline,Manual,Unknown,Unknown,3398,1.5638756797116993,0.37256795445339513,0.41643455340003044,29
40036,10.59753432833891,2022,2,22457,10.019402177132484,Tesla,Tesla,Unknown/Other,Automatic,None reported,Unknown,3399,-1.0776727611502492,-0.5690045333331533,0.3450134870632411,32
16500,9.711115659888671,2017,7,43000,10.668978650219241,BMW,BMW,Unknown/Other,Automatic,None reported,Yes,3401,-0.25218887338089024,0.006502427865978514,-0.5414051813869971,4
21900,9.994241915804592,1993,31,115000,11.652696102959753,Ford,Ford,Unknown/Other,Automatic,None reported,Yes,3402,3.7101337879120324,0.8780491438592314,-0.25827892547107645,10
115998,11.661328228560556,2020,4,2076,7.638679823876112,Porsche,Porsche,Unknown/Other,Automatic,None reported,Unknown,3403,-0.7474792060425056,-2.6782593227972233,1.408807387284888,29
188900,12.1489730534896,2018,6,9712,9.18122047340233,Porsche,Porsche,Gasoline,Automatic,None reported,Unknown,3404,-0.417285650934762,-1.3116105623880656,1.8964522122139318,29
16500,9.711115659888671,2005,19,131000,11.782960235741939,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3405,1.7289724572655711,0.9934595971573194,-0.5414051813869971,24
43000,10.668955394675699,2022,2,31000,10.34177474101152,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3406,-1.0776727611502492,-0.2833912725412745,0.41643455340003044,33
44900,10.712193073730345,2021,3,24158,10.092412260463655,Volvo,Volvo,Plug-In Hybrid,Automatic,None reported,Yes,3407,-0.9125759835963774,-0.5043195994790205,0.45967223245467714,35
22000,9.998797732340453,2016,8,72865,11.196377416883779,Audi,Audi,Gasoline,Automatic,Accident/damage reported,Yes,3408,-0.08709209582701846,0.4737632880091383,-0.25372310893521544,2
18995,9.851931065621725,2014,10,89563,11.402708732511229,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3409,0.2431014592807251,0.6565671815872131,-0.40058977565394294,24
19999,9.903437551286085,2012,12,79000,11.277215789596893,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3411,0.5732950143884686,0.5453838718140467,-0.3490832899895828,24
5900,8.68270762989381,2007,17,169613,12.041280546102922,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3414,1.3987789021578276,1.222324315926175,-1.5698132113818577,10
9000,9.104979856318357,2011,13,175000,12.07254696717504,Honda,Honda,Gasoline,Automatic,None reported,Yes,3415,0.7383917919423404,1.250025508509829,-1.1475409849573115,13
24500,10.106428396532818,2017,7,98500,11.49782197939291,BMW,BMW,Gasoline,Automatic,None reported,Yes,3416,-0.25218887338089024,0.7408349128714835,-0.14609244474285,4
13750,9.528794103094718,2012,12,53000,10.87806606028079,Chrysler,Chrysler,Gasoline,Automatic,Accident/damage reported,Yes,3417,0.5732950143884686,0.1917481456145148,-0.7237267381809502,8
52500,10.868568448579715,2015,9,72200,11.187209175200515,RAM,RAM,Diesel,Automatic,None reported,Yes,3418,0.07800468172685332,0.4656404770249265,0.6160476073040471,30
7899,8.97449144816442,2005,19,151600,11.929007348474721,Acura,Acura,Gasoline,Manual,None reported,Yes,3419,1.7289724572655711,1.1228533383458565,-1.2780293931112485,1
51000,10.839580911706463,2011,13,20000,9.90353755128617,Lotus,Other,Gasoline,Manual,None reported,Yes,3420,0.7383917919423404,-0.6716574179341331,0.5870600704307947,28
9000,9.104979856318357,2010,14,170000,12.04355959836804,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3421,0.9034885694962123,1.224343493802614,-1.1475409849573115,7
34600,10.451608961045816,2019,5,69800,11.153403615295403,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,3422,-0.5823824284886338,0.43568967699028976,0.1990881197701473,10
46199,10.740713431813928,2020,4,26300,10.177362240256695,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3423,-0.7474792060425056,-0.4290562444312304,0.4881925905382598,33
32500,10.388995368317829,2016,8,172600,12.058737851357439,Chevrolet,Chevrolet,Diesel,Automatic,Accident/damage reported,Yes,3425,-0.08709209582701846,1.2377910101708276,0.1364745270421608,7
9000,9.104979856318357,2010,14,145000,11.884495917930655,Honda,Honda,Gasoline,Automatic,None reported,Yes,3426,0.9034885694962123,1.0834174301927908,-1.1475409849573115,13
90000,11.407564949312402,2021,3,15183,9.627997520849709,RAM,RAM,Gasoline,Automatic,None reported,Yes,3428,-0.9125759835963774,-0.9157783369872238,1.1550441080367335,30
46900,10.75577295443437,2022,2,14000,9.546884034617925,Volkswagen,Volkswagen,Gasoline,Automatic,None reported,Yes,3430,-1.0776727611502492,-0.9876426638334439,0.5032521131587018,34
23500,10.06475570013225,2017,7,84786,11.347897508141267,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3432,-0.25218887338089024,0.6080059382483592,-0.18776514114341758,17
17800,9.786953736280177,2008,16,93000,11.440365524765756,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3433,1.2336821246039558,0.6899300679859872,-0.4655671049954915,24
6000,8.699514748210191,2010,14,127500,11.755879486687116,Hyundai,Hyundai,Gasoline,Manual,Accident/damage reported,Yes,3434,0.9034885694962123,0.9694667953221826,-1.553006093065477,14
60999,11.018612749578452,2022,2,8000,8.987321812850125,Ford,Ford,Unknown/Other,Automatic,None reported,Yes,3435,-1.0776727611502492,-1.4833994641392503,0.7660919083027835,10
32900,10.401227936753463,2022,2,16500,9.711176264112805,GMC,GMC,Gasoline,Automatic,None reported,Yes,3436,-1.0776727611502492,-0.8420842489851889,0.14870709547779448,12
27200,10.210972252284089,2013,11,55700,10.92775337907558,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,3437,0.4081982368345969,0.23576974897375932,-0.04154858899157965,16
76598,11.246326245727245,2021,3,42245,10.651264953747189,Ford,Ford,Diesel,Automatic,None reported,Unknown,3438,-0.9125759835963774,-0.009191421974043242,0.9938054044515763,10
12000,9.392661928770137,2009,15,78500,11.270866642542865,Toyota,Toyota,Gasoline,Automatic,None reported,Yes,3439,1.068585347050084,0.5397587014474131,-0.8598589125055316,33
51499,10.849317668987577,2018,6,48619,10.791790247870114,Ford,Ford,Gasoline,Automatic,None reported,Yes,3440,-0.417285650934762,0.11531013918625083,0.5967968277119091,10
42700,10.661954199216716,2021,3,51105,10.841657186128725,Jeep,Jeep,Hybrid,Automatic,None reported,Yes,3441,-0.9125759835963774,0.15949088047009413,0.4094333579410474,17
25500,10.146433731146518,2016,8,25880,10.161264387744689,Ford,Ford,E85 Flex Fuel,Automatic,None reported,Yes,3442,-0.08709209582701846,-0.44331850078573215,-0.10608711012915073,10
69995,11.156179089908926,2021,3,20100,9.908524844053396,Tesla,Tesla,Unknown/Other,Automatic,None reported,Yes,3443,-0.9125759835963774,-0.6672388131601068,0.903658248633258,32
34955,10.461816798946085,2018,6,25083,10.129985471662911,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3444,-0.417285650934762,-0.4710307636056672,0.20929595767041675,33
40000,10.596634733096073,2019,5,46000,10.736418414365376,Toyota,Toyota,Hybrid,CVT,None reported,Yes,3446,-0.5823824284886338,0.06625221151084373,0.3441138918204043,33
6500,8.779557455883728,2008,16,141485,11.859956051241223,Jeep,Jeep,Gasoline,Automatic,Accident/damage reported,Yes,3447,1.2336821246039558,1.0616757805305799,-1.4729633853919406,17
48000,10.778956289890028,2018,6,63990,11.066497727453186,Toyota,Toyota,Gasoline,Automatic,Accident/damage reported,Yes,3448,-0.417285650934762,0.3586934409894408,0.5264354486143592,33
58000,10.968198289528557,2020,4,19400,9.873079890114703,Ford,Ford,Gasoline,Automatic,None reported,Yes,3449,-0.7474792060425056,-0.6986420714003051,0.7156774482528885,10
13490,9.509703949201802,2013,11,129858,11.77420452543218,Subaru,Subaru,Gasoline,Automatic,Accident/damage reported,Yes,3450,0.4081982368345969,0.9857022776694937,-0.7428168920738667,31
10800,9.287301413112312,2012,12,102000,11.532737896139919,Volvo,Volvo,Gasoline,Automatic,None reported,Yes,3451,0.5732950143884686,0.7717694586518524,-0.9652194281633566,35
39900,10.594131602877955,2010,14,8700,9.071193240566025,Subaru,Subaru,Gasoline,Manual,None reported,Yes,3452,0.9034885694962123,-1.4090916766868502,0.3416107616022863,31
17500,9.769956159911606,2018,6,49279,10.805273598207402,Chevrolet,Chevrolet,Unknown/Other,Automatic,None reported,Yes,3453,-0.417285650934762,0.12725601823344193,-0.48256468136406205,7
6500,8.779557455883728,2004,20,148800,11.910365121788654,Chevrolet,Chevrolet,Gasoline,Automatic,None reported,Yes,3454,1.894069234819443,1.1063368361715993,-1.4729633853919406,7
12900,9.464982590349763,2012,12,160249,11.984490374782917,Cadillac,Cadillac,E85 Flex Fuel,Automatic,None reported,Yes,3455,0.5732950143884686,1.172009779799204,-0.7875382509259055,6
6000,8.699514748210191,2004,20,45000,10.714439990727769,Chrysler,Chrysler,Gasoline,Automatic,None reported,Yes,3456,1.894069234819443,0.046779930226516345,-1.553006093065477,8
19500,9.878169744551839,2006,18,169000,12.037659911047468,Chevrolet,Chevrolet,Diesel,Automatic,None reported,Yes,3457,1.5638756797116993,1.219116532447698,-0.3743510967238297,7
21900,9.994241915804592,2015,9,38000,10.545367754151743,Acura,Acura,Gasoline,Automatic,None reported,Yes,3459,0.07800468172685332,-0.10301343995611022,-0.25827892547107645,1
50999,10.83956130367109,2024,0,300,5.707110264748875,Lexus,Lexus,Hybrid,Automatic,None reported,Yes,3461,-1.4078663162579927,-4.389577040379636,0.5870404623954215,20
35234,10.469766804487085,2020,4,76313,11.24261168667954,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3463,-0.7474792060425056,0.5147255845451851,0.21724596321141654,17
16500,9.711115659888671,2012,12,104000,11.552155793461898,Chevrolet,Chevrolet,E85 Flex Fuel,Automatic,Accident/damage reported,Yes,3464,0.5732950143884686,0.788973183761454,-0.5414051813869971,7
22000,9.998797732340453,2010,14,97097,11.48347605674494,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3465,0.9034885694962123,0.728124818385614,-0.25372310893521544,20
15900,9.674074388208323,2008,16,136731,11.825778084563954,Jeep,Jeep,Gasoline,Automatic,None reported,Yes,3466,1.2336821246039558,1.0313950382972117,-0.578446453067345,17
44605,10.705601239347883,2021,3,39105,10.57403118688622,Ford,Ford,Gasoline,Automatic,None reported,Yes,3468,-0.9125759835963774,-0.07761842373551557,0.4530803980722151,10
90000,11.407564949312402,2021,3,12500,9.433563920090563,BMW,BMW,Gasoline,Automatic,Accident/damage reported,Yes,3469,-0.9125759835963774,-1.0880411811080515,1.1550441080367335,4
25221,10.135432259803407,2016,8,84272,11.34181680799034,Lincoln,Lincoln,Gasoline,Automatic,Accident/damage reported,Yes,3471,-0.08709209582701846,0.6026186044842615,-0.11708858147226131,21
24999,10.126591103050316,2016,8,58375,10.974660125445457,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3472,-0.08709209582701846,0.27732784133321015,-0.12592973822535214,24
40999,10.621302955145095,2007,17,7346,8.902047345620277,Ford,Ford,Gasoline,Manual,None reported,Yes,3473,1.3987789021578276,-1.5589503061673144,0.36878211386942716,10
15500,9.648595302907339,2008,16,98231,11.495087306840349,Dodge,Dodge,Gasoline,Automatic,Accident/damage reported,Yes,3474,1.2336821246039558,0.7384120679012515,-0.6039255383683297,9
18000,9.798127036878302,2007,17,56000,10.933124826700707,Jaguar,Jaguar,Gasoline,Automatic,None reported,Yes,3475,1.3987789021578276,0.24052870442866847,-0.4543938043973661,16
26000,10.165851817003619,2020,4,13935,9.542230699092284,Honda,Honda,Gasoline,CVT,None reported,Yes,3476,-0.7474792060425056,-0.9917653916395718,-0.08666902427204981,13
12950,9.468851067127684,2009,15,106000,11.571203807011969,Saab,Other,Gasoline,Automatic,None reported,Yes,3478,1.068585347050084,0.8058492019814321,-0.7836697741479846,28
18700,9.836278802842678,2014,10,82978,11.326342842717594,BMW,BMW,Gasoline,Automatic,None reported,Yes,3479,0.2431014592807251,0.5889090951334985,-0.41624203843299057,4
51900,10.85707406915398,2015,9,92421,11.434120324527697,Ford,Ford,Diesel,Automatic,None reported,Yes,3481,0.07800468172685332,0.6843969916508699,0.604553227878311,10
27518,10.222595614987762,2020,4,9927,9.203114326884442,Mazda,Mazda,Gasoline,Automatic,None reported,Yes,3482,-0.7474792060425056,-1.292213207944863,-0.02992522628790617,23
13900,9.539644119118783,2000,24,122945,11.719500513564887,Jeep,Jeep,Gasoline,Manual,None reported,Yes,3483,2.55445634503493,0.9372360216711136,-0.712876722156885,17
11000,9.305650551780507,2006,18,110250,11.610514863562742,Lexus,Lexus,Gasoline,Automatic,None reported,Yes,3484,1.5638756797116993,0.8406777212311445,-0.9468702894951608,20
13500,9.51044496442652,2011,13,103010,11.542591057625978,INFINITI,INFINITI,Gasoline,Automatic,None reported,Yes,3485,0.7383917919423404,0.7804990898192196,-0.7420758768491478,15
15599,9.654962088618868,2017,7,55359,10.92161259029155,Hyundai,Hyundai,Gasoline,Automatic,None reported,Unknown,3486,-0.25218887338089024,0.23032917832675098,-0.5975587526568003,14
5900,8.68270762989381,2002,22,118500,11.682676678340282,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3487,2.2242627899271863,0.9046111123835215,-1.5698132113818577,7
68000,11.127262984158243,2020,4,41500,10.633472802314019,Land,Land,Hybrid,Automatic,None reported,Yes,3489,-0.7474792060425056,-0.024954780760485747,0.8747421428825746,19
59900,11.00043178410354,2020,4,28000,10.239995502805316,BMW,BMW,Gasoline,Automatic,None reported,Yes,3490,-0.7474792060425056,-0.3735648895364696,0.7479109428278718,4
24500,10.106428396532818,2014,10,53500,10.887455624298198,Mercedes-Benz,Mercedes-Benz,Gasoline,Automatic,None reported,Yes,3491,0.2431014592807251,0.20006704212405818,-0.14609244474285,24
28748,10.266323478588333,2021,3,33523,10.420016879218796,Honda,Honda,Hybrid,CVT,None reported,Unknown,3492,-0.9125759835963774,-0.21407088138945707,0.013802637312664956,13
18000,9.798127036878302,2016,8,86300,11.3655964644899,Toyota,Toyota,Hybrid,Automatic,Accident/damage reported,Yes,3493,-0.08709209582701846,0.6236867287428106,-0.4543938043973661,33
33000,10.404262840448617,2022,2,7738,8.95402775927046,Subaru,Subaru,Gasoline,Automatic,Accident/damage reported,Yes,3494,-1.0776727611502492,-1.5128970835813185,0.15174199917294828,31
173995,12.066781842151606,2020,4,22001,9.99888863729938,Bentley,Bentley,Gasoline,Automatic,None reported,Yes,3495,-0.7474792060425056,-0.5871789676944947,1.8142610008759377,3
51500,10.849337086651827,2022,2,14361,9.572341108670264,Ford,Ford,Gasoline,Automatic,None reported,Yes,3496,-1.0776727611502492,-0.9650883935729105,0.596816245376159,10
36750,10.511893504640982,2020,4,64552,11.075241870795141,Ford,Ford,Gasoline,Automatic,Accident/damage reported,Yes,3499,-0.7474792060425056,0.3664405124606488,0.2593726633653137,10
24700,10.114558522616068,2017,7,103866,11.55086651354809,Lexus,Lexus,Gasoline,Automatic,Accident/damage reported,Yes,3500,-0.25218887338089024,0.7878309170752783,-0.13796231865959996,20
57999,10.968181048000611,2019,5,35650,10.481532475939918,Land,Land,Gasoline,Automatic,Accident/damage reported,Yes,3501,-0.5823824284886338,-0.15956974780145533,0.7156602067249427,19
39979,10.59610959523532,2021,3,64957,11.081496186184253,Ford,Ford,Gasoline,Automatic,None reported,Yes,3502,-0.9125759835963774,0.3719816645699067,0.3435887539596525,10
33500,10.419300717813158,2012,12,33700,10.425282789490705,Dodge,Dodge,Unknown/Other,Manual,None reported,Yes,3503,0.5732950143884686,-0.20940542913849647,0.1667798765374897,9
7500,8.922658299524402,2012,12,96653,11.478892870226021,Chevrolet,Chevrolet,Gasoline,Automatic,Accident/damage reported,Yes,3504,0.5732950143884686,0.7240642406778374,-1.3298625417512664,7
116999,11.66992066673482,2021,3,7400,8.909370405197466,Porsche,Porsche,Gasoline,Automatic,Unknown,Unknown,3506,-0.9125759835963774,-1.5524622759837068,1.4173998254591513,29
15900,9.674074388208323,2012,12,69000,11.141876276228,Volvo,Volvo,Gasoline,Automatic,Accident/damage reported,Yes,3507,0.5732950143884686,0.42547677034687614,-0.578446453067345,35
132900,11.797352244701337,2015,9,23600,10.069044362997353,Porsche,Porsche,Gasoline,Manual,None reported,Yes,3509,0.07800468172685332,-0.5250229165134853,1.5448314034256683,29
7000,8.85366542803745,2008,16,170000,12.04355959836804,Volvo,Volvo,Gasoline,Automatic,None reported,Yes,3510,1.2336821246039558,1.224343493802614,-1.398855413238218,35
28000,10.239959789157341,2008,16,76500,11.245059091624615,Nissan,Nissan,Gasoline,Manual,Accident/damage reported,Yes,3511,1.2336821246039558,0.5168939182843532,-0.012561052118327254,27
75499,11.231874690116287,2007,17,73500,11.205054290550551,Porsche,Porsche,Gasoline,Automatic,None reported,Yes,3512,1.3987789021578276,0.4814507603908634,0.9793538488406188,29
